X,Y,OBJECTID_1,OBJECTID,CODIGO,CENTRO,DIRECCION,DISTRITO,TX_DISTRIT,ARCOS,CAPACIDAD,MODELO,TITULAR,ESTADO,OBSERVACIO,FOTO,FECHA_FOTO,FUENTE_FOT,FUENTE,ID_INFORMO,ID_OBRAS,CODIGO_GEN,ELIMINADO,enplanos,CMUN,CPROV,ESTACION,SENALIZ,LOCAL_ID,Count_
442801.3584,4476576.436,778,863,PBI_04031,"Gimnasio ""Moscardó""","Pilar de Zaragoza, 93",04,SALAMANCA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_04031.jpg,2011/01/02 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,126,1,0,1,079,28,,,,1
441617.1469,4474805.6905,779,1385,PBI_04041,Conde de Aranda,Calle Conde de Aranda 1,04,SALAMANCA,3,6,1,AYUNTAMIENTO MADRID, , ,PBI_04041.jpg,2012/02/15 00:00:00+00,Central de Movilidad,DG SOSTENIBILIDAD,0,0,1,0,1,079,28,,,,1
443091.2853,4474944.3553,780,865,PBI_04032,Real Casa de la Moneda,"Jorge Juan, 108",04,SALAMANCA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_04032.jpg,2010/08/11 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,138,1,0,1,079,28,,,,1
442710.1093,4477765.5219,781,869,PBI_05055,"Centro Cultural ""Nicolás Salmerón""","Mantuano, 51",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05055.jpg,2011/01/02 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,169,1,0,1,079,28,,,,1
441513.6935,4476757.5336,782,871,PBI_05053,"ETSI ""Industriales""","José Gutiérrez Abascal, 2",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05053.jpg,2011/01/02 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,179,1,0,1,079,28,,,,1
443636.3885,4477233.6284,783,872,PBI_05052,Pistas deportivas,Av. América,05,CHAMARTIN,6,12,1,AYUNTAMIENTO MADRID, , ,PBI_05052.jpg,2010/11/23 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,182,1,0,1,079,28,,,,1
441987.2171,4481276.6803,784,873,PBI_05051,Conde de Torralba,"Conde de Torralba, 23",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05051.jpg,2011/01/31 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,192,1,0,1,079,28,,,,1
440468.7768,4478977.1645,785,874,PBI_06038,"Instalación Deportiva ""Playa Victoria""",Hierbabuena,06,TETUAN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_06038.jpg,2011/01/08 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,211,1,0,1,079,28,,,,1
439643.4952,4478646.421,786,875,PBI_06039,"CEIP ""Ignacio Zuloaga"" (piloto nº 2 de la campaña “con bici al cole”)","Alejandro Rodríguez, 39",06,TETUAN,4,8,1,AYUNTAMIENTO MADRID,2,Falta la señal,PBI_06039.jpg,2011/01/08 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,216,1,0,1,079,28,,,,1
440930.2807,4478012.4128,787,876,PBI_06040,"Colegio ""Patrocinio de San José""","General Moscardó, 24",06,TETUAN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_06040.jpg,2011/01/08 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,220,1,10,1,079,28,,,,1
441621.5116,4480629.7479,788,877,PBI_06041,Sinesio Delgado,Sinesio Delgado,06,TETUAN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_06041.jpg,2011/01/31 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,224,1,0,1,079,28,,,,1
441619.4216,4480462.4698,789,878,PBI_06042,Luis Esteban,"Luis Esteban, 1",06,TETUAN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_06042.jpg,2011/01/31 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,225,1,0,1,079,28,,,,1
440853.1407,4480047.1147,790,879,PBI_06043,"Centro Cultural ""Eduardo Úrculo""",Plaza de Donoso,06,TETUAN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_06043.jpg,2011/01/31 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,231,1,0,1,079,28,,,,1
440285.7579,4477374.436,791,880,PBI_07027,"Colegio ""El Porvenir""","Bravo Murillo, 85",07,CHAMBERI,4,8,1,AYUNTAMIENTO MADRID,12,Faltan 1 arcos y la señal,BravoMurillo_86.jpg,2015/04/13 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,233,1,0,1,079,28,,,,1
440285.8594,4477376.54,792,881,PBI_07026,Oficina Línea Madrid y zona comercial glorieta Cuatro Caminos,Esquilache y Av. Reina Victoria,07,CHAMBERI,0,0,1,AYUNTAMIENTO MADRID, , , ,, ,DG PLANIFICACION,0,234,1,0,1,079,28,,,,1
440113.1699,4477433.5354,793,882,PBI_07042,Av. Pablo Iglesias (parque),Av. Pablo Iglesias,07,CHAMBERI,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_07042.jpg,2011/01/24 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,237,1,0,1,079,28,,,,1
439761.294,4477490.4546,794,883,PBI_07047,Instituto Geográfico Nacional,General Ibáñez de Ibero,07,CHAMBERI,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_07047.jpg,2010/10/04 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,240,1,0,1,079,28,,,,1
447356.6672,4474348.3427,795,987,PBI_20025,"Centro Comercial ""Las Rosas""","Aquitania, 3",20,SAN BLAS,6,6,8, , , ,PBI_20025.jpg,2010/09/04 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,861,1,0,1,079,28,,,,1
442945.9174,4472765.391,796,988,PBI_03028,Biblioteca Retiro,"Doctor Esquerdo, 189",03,RETIRO,2,4,1, , , ,PBI_03028.jpg,2011/01/13 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,862,1,0,1,079,28,,,,1
440409.3251,4476626.945,797,990,PBI_07048,"Colegio ""Rufino Blanco""","General álvarez Castro, 46",07,CHAMBERI,18,18,7, , , ,PBI_07048.jpg,2011/01/24 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,865,1,0,1,079,28,,,,1
439908.7063,4474614.3634,798,992,PBI_01057,Plaza de Santo Domingo,Plaza de Santo Domingo,01,CENTRO,12,24,1,AYUNTAMIENTO MADRID, , ,PBI_01057.jpg,2010/09/24 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,868,1,0,1,079,28,,,,1
440663.6231,4472541.6109,799,994,PBI_02048,Gta. Santa María de la Cabeza,Gta. Santa María de la Cabeza,02,ARGANZUELA,10,10,5, , , ,PBI_02048.jpg,2011/05/31 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,872,1,0,1,079,28,,,,1
438828.5164,4470564.1063,800,995,PBI_11018,"Centro Deportivo ""Fitness Place""","Vía Lusitana, 1",11,CARABANCHEL,0,0,8, , , ,PBI_11018.jpg,2010/09/08 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,876,1,0,1,079,28,,,,1
441134.6179,4477875.3603,801,996,PBI_06025,AZCA,Plaza de Carlos Trías Bertrán,06,TETUAN,0,0,0, , , , ,, ,DG PLANIFICACION _ 2,0,878,1,0,1,079,28,,,,1
441213.3706,4481147.9038,802,999,PBI_08049,"Centro Municipal Deportivo ""Vicente del Bosque""","Av. Monforte de Lemos, 15",08,FUENCARRAL-EL PARDO,5,5,6, , , ,PBI_08049.jpg,2011/01/31 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,884,1,0,1,079,28,,,,1
438441.6727,4477901.1851,803,1000,PBI_09045,"Facultad ""CC Matemáticas"" (lateral izquierdo)",Av. Complutense,09,MONCLOA-ARAVACA,6,6,8, , , ,PBI_09045.jpg,2011/01/24 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,888,1,10,1,079,28,,,,1
441197.0579,4473603.3708,804,1001,PBI_01060,Caixa Forum,"Paseo del Prado, 36",01,CENTRO,12,12,7, , , ,PBI_01060.jpg,2011/01/06 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,894,1,0,1,079,28,,,,1
440288.438,4476618.695,805,1002,PBI_07044,Rectorado UNED,"Bravo Murillo, 30",07,CHAMBERI,4,8,1, , , ,PBI_07044.jpg,2011/01/24 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,895,1,0,1,079,28,,,,1
438420.5197,4478051.0177,806,1004,PBI_09043,"Facultad ""CC Físicas""","Av. Complutense, 20",09,MONCLOA-ARAVACA,6,6,8, , , ,PBI_09043.jpg,2010/10/18 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,907,1,0,1,079,28,,,,1
438432.5195,4478052.0177,807,1005,PBI_09042,"Facultad ""CC Físicas""","Av. Complutense, 20",09,MONCLOA-ARAVACA,7,14,3, , , ,PBI_09042.jpg,2010/10/18 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,908,1,0,1,079,28,,,,1
440596.4946,4475336.0503,808,1011,PBI_01058,CEIP Isabel La Catolica,"Barcelo, 2",01,CENTRO,3,6,1,AYUNTAMIENTO MADRID, , ,barcelo_2.jpg,2015/04/08 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,924,1,0,1,079,28,,,,1
450143.3717,4478682.2434,809,1012,PBI_21022,"Metro ""Alameda de Osuna""","Rioja, 13",21,BARAJAS,6,6,8, , , ,PBI_21022.jpg,2010/09/04 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,925,1,0,1,079,28,,,,1
449498.3893,4478364.016,810,1013,PBI_21018,"Parque ""El Capricho""",Callejón Vicalvaro,21,BARAJAS,12,12,8, , , ,PBI_21018.jpg,2010/09/03 00:00:00+00,Central de Movilidad,DG PLANIFICACION _ 2,0,926,1,0,1,079,28,,,,1
438456.2824,4477903.4925,811,1018,PBI_09027,"Facultad ""CC Matemáticas"" (lateral derecho)",Av. Complutense,09,MONCLOA-ARAVACA,6,6,8, , , ,PBI_09027.jpg,2011/01/24 00:00:00+00,Central de Movilidad,PEDALIBRE,0,0,1,0,1,079,28,,,,1
440166.8312,4481399.3574,812,1019,PBI_08025,"Centro Comercial ""La Vaguada""",Paseo la Vaguada,08,FUENCARRAL-EL PARDO,6,6,8, , , ,PBI_08025.jpg,2011/01/31 00:00:00+00,Central de Movilidad,FUNDACION DIHEMASA,0,0,1,0,1,079,28,,,,1
444004.4082,4483787.9837,813,1020,PBI_08078,"Área descanso ""Anillo Verde"" Km 0,000",Anillo Verde Ciclista,08,FUENCARRAL-EL PARDO,16,32,3,AYUNTAMIENTO MADRID, , ,PBI_08078.jpg,2011/02/03 00:00:00+00,Central de Movilidad,WEB ANILLO VERDE,0,0,1,0,1,079,28,,,,1
445159.4622,4482669.0791,814,1021,PBI_16063,"Área descanso ""Anillo Verde""  Km 1,920",Anillo Verde Ciclista,16,HORTALEZA,4,8,3,AYUNTAMIENTO MADRID, , ,PBI_16063.jpg,2010/09/14 00:00:00+00,Central de Movilidad,WEB ANILLO VERDE,0,0,1,0,1,079,28,,,,1
445309.7668,4482119.161,815,1022,PBI_16064,"Área descanso ""Anillo Verde""  Km 2,520",Anillo Verde Ciclista,16,HORTALEZA,4,8,3,AYUNTAMIENTO MADRID,3,Fuente averiada,PBI_16064.jpg,2010/09/14 00:00:00+00,Central de Movilidad,WEB ANILLO VERDE,0,0,1,0,1,079,28,,,,1
444910.7221,4481299.3083,816,1023,PBI_16065,"Área descanso ""Anillo Verde""  Km 3,570",Anillo Verde Ciclista,16,HORTALEZA,8,16,3,AYUNTAMIENTO MADRID,1,Faltan 5 arcos,PBI_16065.jpg,2010/09/22 00:00:00+00,Central de Movilidad,WEB ANILLO VERDE,0,0,1,0,1,079,28,,,,1
445772.5339,4480916.1444,817,1024,PBI_16066,"Área descanso ""Anillo Verde""  Km 4,540",Anillo Verde Ciclista,16,HORTALEZA,8,16,3,AYUNTAMIENTO MADRID, , ,PBI_16066.jpg,2010/09/22 00:00:00+00,Central de Movilidad,WEB ANILLO VERDE,0,0,1,0,1,079,28,,,,1
446627.1865,4479997.8023,818,1025,PBI_16067,"Área descanso ""Anillo Verde""  Km 6,100",Anillo Verde Ciclista,16,HORTALEZA,4,8,3,AYUNTAMIENTO MADRID, , ,PBI_16067.jpg,2010/09/03 00:00:00+00,Central de Movilidad,WEB ANILLO VERDE,0,0,1,0,1,079,28,,,,1
447228.5109,4479041.7229,819,1026,PBI_16068,"Área descanso ""Anillo Verde""  Km 7,250",Anillo Verde Ciclista,16,HORTALEZA,4,8,3,AYUNTAMIENTO MADRID, , ,PBI_16068.jpg,2010/09/03 00:00:00+00,Central de Movilidad,WEB ANILLO VERDE,0,0,1,0,1,079,28,,,,1
447949.126,4478516.7443,820,1027,PBI_16069,"Área descanso ""Anillo Verde""  Km 8,200",Anillo Verde Ciclista,16,HORTALEZA,8,16,3,AYUNTAMIENTO MADRID,1,Falta 1 arco,PBI_16069.jpg,2010/09/03 00:00:00+00,Central de Movilidad,WEB ANILLO VERDE,0,0,1,0,1,079,28,,,,1
448328.89,4478291.31,821,1028,PBI_16070,"Área descanso ""Anillo Verde""  Km 8,680",Anillo Verde Ciclista,16,HORTALEZA,4,8,3,AYUNTAMIENTO MADRID,1,Falta 1 arco,PBI_16070.jpg,2010/09/03 00:00:00+00,Central de Movilidad,WEB ANILLO VERDE,0,0,1,0,1,079,28,,,,1
449126.6849,4475739.9996,822,1029,PBI_20055,"Área descanso ""Anillo Verde""  Km 12,430",Anillo Verde Ciclista,20,SAN BLAS,8,16,3,AYUNTAMIENTO MADRID, , ,PBI_20055.jpg,2010/09/04 00:00:00+00,Central de Movilidad,WEB ANILLO VERDE,0,0,1,0,1,079,28,,,,1
449077.0031,4474841.8207,823,1030,PBI_20056,"Área descanso ""Anillo Verde""  Km 13,340",Anillo Verde Ciclista,20,SAN BLAS,8,16,3,AYUNTAMIENTO MADRID, , ,PBI_20056.jpg,2010/09/04 00:00:00+00,Central de Movilidad,WEB ANILLO VERDE,0,0,1,0,1,079,28,,,,1
446687.6248,4473687.2185,824,1031,PBI_14039,"Área descanso ""Anillo Verde""  Km 16,600",Anillo Verde Ciclista,14,MORATALAZ,16,32,3,AYUNTAMIENTO MADRID, , ,PBI_14039.jpg,2011/01/26 00:00:00+00,Central de Movilidad,WEB ANILLO VERDE,0,0,1,0,1,079,28,,,,1
446709.7375,4472249.4394,825,1032,PBI_14040,"Área descanso ""Anillo Verde""  Km 18,300",Anillo Verde Ciclista,14,MORATALAZ,8,16,3,AYUNTAMIENTO MADRID,3,Fuente Averiada,PBI_14040.jpg,2011/01/26 00:00:00+00,Central de Movilidad,WEB ANILLO VERDE,0,0,1,0,1,079,28,,,,1
441056.289,4476224.9398,826,466,PBI_07029,"Colegio ""San José""","Fernández de la Hoz, 25",07,CHAMBERI,4,8,1,AYUNTAMIENTO MADRID, , ,PBI_07029.jpg,2011/01/24 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,277,1,0,1,079,28,,,,1
441475.1725,4484582.9812,827,467,PBI_08045,"Centro Comercial ""Montecarmelo""","Monasterio de Arlanza, 20",08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID,2,Señal doblada,PBI_08045.jpg,2011/02/12 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,281,1,0,1,079,28,,,,1
441009.1473,4488214.5983,828,468,PBI_08044,"CEIP ""Principe de Asturias""",Ivan Paulov,08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_08044.jpg,2010/11/11 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,283,1,0,1,079,28,,,,1
434414.8253,4485446.4696,829,469,PBI_08043,"Colegio Público ""Monte de el Pardo""","Av. Guardia, 19",08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_08043.jpg,2011/02/13 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,284,1,0,1,079,28,,,,1
434116.6687,4485749.316,830,470,PBI_08042,"Centro Cultural ""Alfonso XII""","Mira el Río, 4",08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_08042.jpg,2011/02/13 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,285,1,0,1,079,28,,,,1
441837.1586,4482858.0816,831,471,PBI_08041,"Centros de educación especial ""Francisco del Pozo""","Callejón del Dominé, 6",08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_08041.jpg,2011/02/03 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,288,1,0,1,079,28,,,,1
441428.3936,4481910.2727,832,472,PBI_08040,"Colegio ""Enrique Granados""","Virgen de Aranzazu, 5",08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_08040.jpg,2011/02/12 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,289,1,0,1,079,28,,,,1
441257.1952,4483683.7418,833,473,PBI_08039,"Instalaciones Deportivas ""Tres Olivos II""","Rocinante, Alonso Quijano, Afueras a Valverde y Campo de Calatrava",08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID,2,Falta la señal,PBI_08039.jpg,2011/02/12 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,290,1,0,1,079,28,,,,1
441186.4063,4482529.4754,834,474,PBI_08038,"Colegio ""República de Paraguay""","Manresa, 60 B",08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_08038.jpg,2011/02/12 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,291,1,0,1,079,28,,,,1
441142.0068,4482923.2307,835,475,PBI_08037,"Instalaciones Deportivas ""Santa Ana I""","Hospitalet de Llobregat, 13",08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID,2,Falta la señal,PBI_08037.jpg,2011/02/12 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,292,1,0,1,079,28,,,,1
440949.3096,4482994.5424,836,476,PBI_08036,"CEIP ""José Bergamín""","Braille, 19",08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_08036.jpg,2011/02/12 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,293,1,10,1,079,28,,,,1
440246.4801,4475385.5238,837,477,PBI_01048,Plaza Dos de Mayo,"Plaza del Dos de Mayo, 3",01,CENTRO,5,10,1,AYUNTAMIENTO MADRID,1,faltan 3 arcos,PBI_01048.jpg,2011/01/19 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,11,1,0,1,079,28,,,,1
439838.7236,4475125.2826,838,478,PBI_01049,Conservatorio Profesional de Música,"Amaniel, 3",01,CENTRO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_01049.jpg,2011/01/04 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,13,1,0,1,079,28,,,,1
438970.9342,4473346.1635,839,479,PBI_02032,"Polideportivo ""Marqués de Samaranch""",Paseo Melancolicos,02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_02032.jpg,2011/01/13 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,53,1,0,1,079,28,,,,1
438769.2948,4473542.462,840,480,PBI_02067,Madrid Río,Virgen del Puerto,02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_02067.jpg,2011/01/04 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
440298.7787,4472675.4117,841,481,PBI_02034,"Colegio ""San Eugenio y San Isidro""","Peñuelas ,31",02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_02034.jpg,2011/01/13 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,65,1,0,1,079,28,,,,1
440180.7701,4472357.7053,842,482,PBI_02035,"Centro Deportivo ""Peñuelas""","Arganda, 25",02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID,2,Señal deteriorada con pintura,PBI_02035.jpg,2011/01/13 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,67,1,0,1,079,28,,,,1
441552.8141,4471603.3846,843,484,PBI_02037,"Metro ""Arganzuela Planetario""","Bronce, 5",02,ARGANZUELA,8,16,1,AYUNTAMIENTO MADRID, , ,PBI_02037.jpg,2011/01/06 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,74,1,0,1,079,28,,,,1
440906.7205,4470902.4359,844,1195,PBI_12044,Instalaciones deportivas,Antonio López,12,USERA,9,18,1,AYUNTAMIENTO MADRID, , ,PBI_12044.jpg,2011/01/13 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
440925.2625,4470893.12,845,1196,PBI_12045,Instalaciones deportivas,Antonio López,12,USERA,6,12,1,AYUNTAMIENTO MADRID, , ,PBI_12045.jpg,2011/01/13 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
441509.2356,4470644.2657,846,1197,PBI_02051,Circuito BMX Nudo Sur,Embajadores,02,ARGANZUELA,10,20,1,AYUNTAMIENTO MADRID, , ,PBI_02051.jpg,2011/01/13 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,1,079,28,,,,1
440773.0559,4471235.5478,847,1198,PBI_02052,Madrid Río,Puente de Andalucia,02,ARGANZUELA,18,36,1,AYUNTAMIENTO MADRID, , ,PBI_02052.jpg,2011/06/16 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,-1,079,28,,,,1
440607.3844,4471434.0812,848,1199,PBI_02053,Madrid Río,Matadero,02,ARGANZUELA,6,12,1,AYUNTAMIENTO MADRID, , ,PBI_02053.jpg,2011/06/16 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,-1,079,28,,,,1
440684.4317,4471579.7715,849,1200,PBI_02054,Madrid Río,Matadero,02,ARGANZUELA,9,18,1,AYUNTAMIENTO MADRID, , ,PBI_02054.jpg,2011/06/16 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,-1,079,28,,,,1
440258.4467,4471882.459,850,1202,PBI_02055,Madrid Río,Zona Patines,02,ARGANZUELA,9,18,1,AYUNTAMIENTO MADRID, , ,PBI_02055.jpg,2011/06/16 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,-1,079,28,,,,1
440221.8479,4471903.5503,851,1203,PBI_02056,Madrid Río,Puente Sta. Maria de la Cabeza,02,ARGANZUELA,9,18,1,AYUNTAMIENTO MADRID, , ,PBI_02056.jpg,2011/06/16 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,-1,079,28,,,,1
439122.8143,4472433.337,852,1206,PBI_02059,Madrid Río,Puente Calderón,02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_02059.jpg,2011/06/16 00:00:00+00,Central de Movilidad,MADRID RIO,0,0,1,0,-1,079,28,,,,1
442174.1967,4471492.946,853,485,PBI_02049,Imax,Meneses s/n,02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_02049.jpg,2010/12/08 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,84,1,0,1,079,28,,,,1
442801.6189,4473973.9068,854,487,PBI_03033,CEIP “Escuelas Aguirre”,"Pío Baroja, 4",03,RETIRO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_03033.jpg,2011/01/06 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,101,1,0,1,079,28,,,,1
441655.3762,4476061.8435,855,488,PBI_04025,"Centro Cultural ""ABC Serrano""","Paseo Castellana, 36-38",04,SALAMANCA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_04025.jpg,2011/01/02 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,115,1,0,1,079,28,,,,1
443950.9649,4476662.4352,856,489,PBI_04026,Parque Breogán,Av. Brasilia,04,SALAMANCA,5,10,1,AYUNTAMIENTO MADRID,1,"Arcos demasiado próximos, actua como meterrueda.",PBI_04026.jpg,2010/11/23 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,116,1,0,1,079,28,,,,1
443836.3075,4470033.3936,857,653,PBI_13044,"Colegio ""Palomeras Bajas""","Felipe de Diego, 6",13,PUENTE DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID,1,Faltan 2 arcos,PBI_13044.jpg,2010/08/28 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,504,1,0,1,079,28,,,,1
443805.0378,4470288.6406,858,654,PBI_13048,"Centro Comercial ""Eroski""",Av. de Pablo Neruda,13,PUENTE DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_13048.jpg,2010/08/28 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,505,1,0,1,079,28,,,,1
443680.8892,4470176.4619,859,655,PBI_13049,"Colegio ""Gredos San Diego""","Av. Parque de Palomeras Bajas, 14",13,PUENTE DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_13049.jpg,2010/08/28 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,506,1,0,1,079,28,,,,1
443605.8901,4470218.8014,860,657,PBI_13051,"Instalaciones Deportivas ""José Durán""",Venta de la Higuera,13,PUENTE DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_13051.jpg,2010/08/28 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,508,1,0,1,079,28,,,,1
444334.2516,4469673.9479,861,658,PBI_13052,"Estacion ""El Pozo""",Av. Entrevías,13,PUENTE DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_13052.jpg,2010/08/28 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,509,1,0,1,079,28,,,,1
444229.043,4469234.8331,862,659,PBI_13053,"Polideportivo ""Alberto García""","Reguera de Tomateros, 39",13,PUENTE DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_13053.jpg,2010/08/28 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,510,1,0,1,079,28,,,,1
443937.4464,4469435.2707,863,660,PBI_13046,"Centro Cultural ""Pozo del Tio Raimundo""","Av. Glorietas, 19-21",13,PUENTE DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID,1,Falta 1 arco,PBI_13046.jpg,2010/08/28 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,511,1,0,1,079,28,,,,1
443714.839,4469443.8705,864,661,PBI_13043,"Zona deportiva ""Alberto García""",Ronda de Sur,13,PUENTE DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_13043.jpg,2010/08/28 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,512,1,0,1,079,28,,,,1
442979.5976,4469798.8462,865,663,PBI_13041,"IES ""Arcipreste de Hita""",Ronda del Sur,13,PUENTE DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID,2,Señal doblada,PBI_13041.jpg,2011/01/26 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,515,1,0,1,079,28,,,,1
442326.8852,4470055.6431,866,664,PBI_13040,Ronda del Sur,Mestanza,13,PUENTE DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID,1,Faltan 2 arcos,PBI_13040.jpg,2011/01/26 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,516,1,0,1,079,28,,,,1
